id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,centroid_longitude,centroid_latitude,cases,date
PEHUC100701,Peru,Huanuco,Maranon,Huacrachuco,District,3,HUC,604,PE-HUC,PER,PE,"Huacrachuco, Maranon, Huanuco, Peru",-77.17305,-8.6048222,0,2020-01-15
PEHUC100702,Peru,Huanuco,Maranon,Cholon,District,3,HUC,604,PE-HUC,PER,PE,"Cholon, Maranon, Huanuco, Peru",-76.740959,-8.6580753,0,2020-01-15
PEHUC100703,Peru,Huanuco,Maranon,San Buenaventura,District,3,HUC,604,PE-HUC,PER,PE,"San Buenaventura, Maranon, Huanuco, Peru",-77.148033,-8.7687864,0,2020-01-15
PEHUC100704,Peru,Huanuco,Maranon,La Morada,District,3,HUC,604,PE-HUC,PER,PE,"La Morada, Maranon, Huanuco, Peru",-76.363098,-8.880434,0,2020-01-15
PEHUC100705,Peru,Huanuco,Maranon,Santa Rosa De Alto Yanajanca,District,3,HUC,604,PE-HUC,PER,PE,"Santa Rosa De Alto Yanajanca, Maranon, Huanuco, Peru",-76.508316,-8.7892981,0,2020-01-15
PEHUC100801,Peru,Huanuco,Pachitea,Panao,District,3,HUC,604,PE-HUC,PER,PE,"Panao, Pachitea, Huanuco, Peru",-75.896736,-10.148368,0,2020-01-15
PEHUC100802,Peru,Huanuco,Pachitea,Chaglla,District,3,HUC,604,PE-HUC,PER,PE,"Chaglla, Pachitea, Huanuco, Peru",-75.797539,-9.7369719,0,2020-01-15
PEHUC100803,Peru,Huanuco,Pachitea,Molino,District,3,HUC,604,PE-HUC,PER,PE,"Molino, Pachitea, Huanuco, Peru",-76.058075,-9.9963913,0,2020-01-15
PEHUC100804,Peru,Huanuco,Pachitea,Umari,District,3,HUC,604,PE-HUC,PER,PE,"Umari, Pachitea, Huanuco, Peru",-76.027901,-9.8681479,0,2020-01-15
PEHUC100901,Peru,Huanuco,Puerto Inca,Puerto Inca,District,3,HUC,604,PE-HUC,PER,PE,"Puerto Inca, Puerto Inca, Huanuco, Peru",-74.96685,-9.2889338,0,2020-01-15
PEHUC100902,Peru,Huanuco,Puerto Inca,Codo Del Pozuzo,District,3,HUC,604,PE-HUC,PER,PE,"Codo Del Pozuzo, Puerto Inca, Huanuco, Peru",-75.466537,-9.6343641,0,2020-01-15
PEHUC100903,Peru,Huanuco,Puerto Inca,Honoria,District,3,HUC,604,PE-HUC,PER,PE,"Honoria, Puerto Inca, Huanuco, Peru",-74.696838,-8.7138653,0,2020-01-15
PEHUC100904,Peru,Huanuco,Puerto Inca,Tournavista,District,3,HUC,604,PE-HUC,PER,PE,"Tournavista, Puerto Inca, Huanuco, Peru",-74.866386,-9.0013189,0,2020-01-15
PEHUC100905,Peru,Huanuco,Puerto Inca,Yuyapichis,District,3,HUC,604,PE-HUC,PER,PE,"Yuyapichis, Puerto Inca, Huanuco, Peru",-74.998489,-9.6473532,0,2020-01-15
PEHUC101001,Peru,Huanuco,Lauricocha,Jesus,District,3,HUC,604,PE-HUC,PER,PE,"Jesus, Lauricocha, Huanuco, Peru",-76.755577,-10.218532,0,2020-01-15
PEHUC101002,Peru,Huanuco,Lauricocha,Banos,District,3,HUC,604,PE-HUC,PER,PE,"Banos, Lauricocha, Huanuco, Peru",-76.783859,-10.107368,0,2020-01-15
PEHUC101003,Peru,Huanuco,Lauricocha,Jivia,District,3,HUC,604,PE-HUC,PER,PE,"Jivia, Lauricocha, Huanuco, Peru",-76.656319,-10.035474,0,2020-01-15
PEHUC101004,Peru,Huanuco,Lauricocha,Queropalca,District,3,HUC,604,PE-HUC,PER,PE,"Queropalca, Lauricocha, Huanuco, Peru",-76.86586,-10.187514,0,2020-01-15
PEHUC101005,Peru,Huanuco,Lauricocha,Rondos,District,3,HUC,604,PE-HUC,PER,PE,"Rondos, Lauricocha, Huanuco, Peru",-76.720436,-9.9684877,0,2020-01-15
PEHUC101006,Peru,Huanuco,Lauricocha,San Francisco De Asis,District,3,HUC,604,PE-HUC,PER,PE,"San Francisco De Asis, Lauricocha, Huanuco, Peru",-76.62751,-9.9783764,0,2020-01-15
PEHUC101007,Peru,Huanuco,Lauricocha,San Miguel De Cauri,District,3,HUC,604,PE-HUC,PER,PE,"San Miguel De Cauri, Lauricocha, Huanuco, Peru",-76.637589,-10.298932,0,2020-01-15
PEHUC101101,Peru,Huanuco,Yarowilca,Chavinillo,District,3,HUC,604,PE-HUC,PER,PE,"Chavinillo, Yarowilca, Huanuco, Peru",-76.551285,-9.8080692,0,2020-01-15
PEHUC101102,Peru,Huanuco,Yarowilca,Cahuac,District,3,HUC,604,PE-HUC,PER,PE,"Cahuac, Yarowilca, Huanuco, Peru",-76.649323,-9.8646317,0,2020-01-15
PEHUC101103,Peru,Huanuco,Yarowilca,Chacabamba,District,3,HUC,604,PE-HUC,PER,PE,"Chacabamba, Yarowilca, Huanuco, Peru",-76.632133,-9.900569,0,2020-01-15
PEHUC101104,Peru,Huanuco,Yarowilca,Aparicio Pomares,District,3,HUC,604,PE-HUC,PER,PE,"Aparicio Pomares, Yarowilca, Huanuco, Peru",-76.576874,-9.7162418,0,2020-01-15
PEHUC101105,Peru,Huanuco,Yarowilca,Jacas Chico,District,3,HUC,604,PE-HUC,PER,PE,"Jacas Chico, Yarowilca, Huanuco, Peru",-76.509087,-9.8751678,0,2020-01-15
PEHUC101106,Peru,Huanuco,Yarowilca,Obas,District,3,HUC,604,PE-HUC,PER,PE,"Obas, Yarowilca, Huanuco, Peru",-76.68132,-9.8269291,0,2020-01-15
PEHUC101107,Peru,Huanuco,Yarowilca,Pampamarca,District,3,HUC,604,PE-HUC,PER,PE,"Pampamarca, Yarowilca, Huanuco, Peru",-76.707756,-9.7658854,0,2020-01-15
PEHUC101108,Peru,Huanuco,Yarowilca,Choras,District,3,HUC,604,PE-HUC,PER,PE,"Choras, Yarowilca, Huanuco, Peru",-76.571815,-9.9118147,0,2020-01-15
PEHUV090101,Peru,Huancavelica,Huancavelica,Huancavelica,District,3,HUV,604,PE-HUV,PER,PE,"Huancavelica, Huancavelica, Huancavelica, Peru",-75.008644,-12.862848,0,2020-01-15
PEHUV090102,Peru,Huancavelica,Huancavelica,Acobambilla,District,3,HUV,604,PE-HUV,PER,PE,"Acobambilla, Huancavelica, Huancavelica, Peru",-75.371277,-12.704092,0,2020-01-15
PEHUV090103,Peru,Huancavelica,Huancavelica,Acoria,District,3,HUV,604,PE-HUV,PER,PE,"Acoria, Huancavelica, Huancavelica, Peru",-74.823524,-12.599577,0,2020-01-15
PEHUV090104,Peru,Huancavelica,Huancavelica,Conayca,District,3,HUV,604,PE-HUV,PER,PE,"Conayca, Huancavelica, Huancavelica, Peru",-75.039818,-12.517957,0,2020-01-15
PEHUV090105,Peru,Huancavelica,Huancavelica,Cuenca,District,3,HUV,604,PE-HUV,PER,PE,"Cuenca, Huancavelica, Huancavelica, Peru",-75.055801,-12.459904,0,2020-01-15
PEHUV090106,Peru,Huancavelica,Huancavelica,Huachocolpa,District,3,HUV,604,PE-HUV,PER,PE,"Huachocolpa, Huancavelica, Huancavelica, Peru",-74.957008,-13.045893,0,2020-01-15
PEHUV090107,Peru,Huancavelica,Huancavelica,Huayllahuara,District,3,HUV,604,PE-HUV,PER,PE,"Huayllahuara, Huancavelica, Huancavelica, Peru",-75.182976,-12.401465,0,2020-01-15
PEHUV090108,Peru,Huancavelica,Huancavelica,Izcuchaca,District,3,HUV,604,PE-HUV,PER,PE,"Izcuchaca, Huancavelica, Huancavelica, Peru",-75.013557,-12.496345,0,2020-01-15
PEHUV090109,Peru,Huancavelica,Huancavelica,Laria,District,3,HUV,604,PE-HUV,PER,PE,"Laria, Huancavelica, Huancavelica, Peru",-75.080246,-12.553246,0,2020-01-15
PEHUV090110,Peru,Huancavelica,Huancavelica,Manta,District,3,HUV,604,PE-HUV,PER,PE,"Manta, Huancavelica, Huancavelica, Peru",-75.1605,-12.608765,0,2020-01-15
PEHUV090111,Peru,Huancavelica,Huancavelica,Mariscal Caceres,District,3,HUV,604,PE-HUV,PER,PE,"Mariscal Caceres, Huancavelica, Huancavelica, Peru",-74.935303,-12.547924,0,2020-01-15
PEHUV090112,Peru,Huancavelica,Huancavelica,Moya,District,3,HUV,604,PE-HUV,PER,PE,"Moya, Huancavelica, Huancavelica, Peru",-75.131775,-12.463772,0,2020-01-15
PEHUV090113,Peru,Huancavelica,Huancavelica,Nuevo Occoro,District,3,HUV,604,PE-HUV,PER,PE,"Nuevo Occoro, Huancavelica, Huancavelica, Peru",-75.139244,-12.707747,0,2020-01-15
PEHUV090114,Peru,Huancavelica,Huancavelica,Palca,District,3,HUV,604,PE-HUV,PER,PE,"Palca, Huancavelica, Huancavelica, Peru",-74.979134,-12.669581,0,2020-01-15
PEHUV090115,Peru,Huancavelica,Huancavelica,Pilchaca,District,3,HUV,604,PE-HUV,PER,PE,"Pilchaca, Huancavelica, Huancavelica, Peru",-75.088989,-12.413614,0,2020-01-15
PEHUV090116,Peru,Huancavelica,Huancavelica,Vilca,District,3,HUV,604,PE-HUV,PER,PE,"Vilca, Huancavelica, Huancavelica, Peru",-75.268875,-12.533023,0,2020-01-15
PEHUV090117,Peru,Huancavelica,Huancavelica,Yauli,District,3,HUV,604,PE-HUV,PER,PE,"Yauli, Huancavelica, Huancavelica, Peru",-74.829018,-12.817179,0,2020-01-15
PEHUV090118,Peru,Huancavelica,Huancavelica,Ascension,District,3,HUV,604,PE-HUV,PER,PE,"Ascension, Huancavelica, Huancavelica, Peru",-75.186615,-12.828434,0,2020-01-15
PEHUV090119,Peru,Huancavelica,Huancavelica,Huando,District,3,HUV,604,PE-HUV,PER,PE,"Huando, Huancavelica, Huancavelica, Peru",-75.013611,-12.627285,0,2020-01-15
PEHUV090201,Peru,Huancavelica,Acobamba,Acobamba,District,3,HUV,604,PE-HUV,PER,PE,"Acobamba, Acobamba, Huancavelica, Peru",-74.566399,-12.823314,0,2020-01-15
PEHUV090202,Peru,Huancavelica,Acobamba,Andabamba,District,3,HUV,604,PE-HUV,PER,PE,"Andabamba, Acobamba, Huancavelica, Peru",-74.65493,-12.661187,0,2020-01-15
PEHUV090203,Peru,Huancavelica,Acobamba,Anta,District,3,HUV,604,PE-HUV,PER,PE,"Anta, Acobamba, Huancavelica, Peru",-74.663849,-12.817282,0,2020-01-15
PEHUV090204,Peru,Huancavelica,Acobamba,Caja,District,3,HUV,604,PE-HUV,PER,PE,"Caja, Acobamba, Huancavelica, Peru",-74.473419,-12.872879,0,2020-01-15
PEHUV090205,Peru,Huancavelica,Acobamba,Marcas,District,3,HUV,604,PE-HUV,PER,PE,"Marcas, Acobamba, Huancavelica, Peru",-74.397781,-12.874426,0,2020-01-15
PEHUV090206,Peru,Huancavelica,Acobamba,Paucara,District,3,HUV,604,PE-HUV,PER,PE,"Paucara, Acobamba, Huancavelica, Peru",-74.727386,-12.723062,0,2020-01-15
PEHUV090207,Peru,Huancavelica,Acobamba,Pomacocha,District,3,HUV,604,PE-HUV,PER,PE,"Pomacocha, Acobamba, Huancavelica, Peru",-74.520012,-12.861571,0,2020-01-15
PEHUV090208,Peru,Huancavelica,Acobamba,Rosario,District,3,HUV,604,PE-HUV,PER,PE,"Rosario, Acobamba, Huancavelica, Peru",-74.599937,-12.742327,0,2020-01-15
PEHUV090301,Peru,Huancavelica,Angaraes,Lircay,District,3,HUV,604,PE-HUV,PER,PE,"Lircay, Angaraes, Huancavelica, Peru",-74.737556,-13.10372,0,2020-01-15
PEHUV090302,Peru,Huancavelica,Angaraes,Anchonga,District,3,HUV,604,PE-HUV,PER,PE,"Anchonga, Angaraes, Huancavelica, Peru",-74.706039,-12.887324,0,2020-01-15
PEHUV090303,Peru,Huancavelica,Angaraes,Callanmarca,District,3,HUV,604,PE-HUV,PER,PE,"Callanmarca, Angaraes, Huancavelica, Peru",-74.624542,-12.878573,0,2020-01-15
PEHUV090304,Peru,Huancavelica,Angaraes,Ccochaccasa,District,3,HUV,604,PE-HUV,PER,PE,"Ccochaccasa, Angaraes, Huancavelica, Peru",-74.805183,-12.935058,0,2020-01-15
PEHUV090305,Peru,Huancavelica,Angaraes,Chincho,District,3,HUV,604,PE-HUV,PER,PE,"Chincho, Angaraes, Huancavelica, Peru",-74.342789,-12.985079,0,2020-01-15
PEHUV090306,Peru,Huancavelica,Angaraes,Congalla,District,3,HUV,604,PE-HUV,PER,PE,"Congalla, Angaraes, Huancavelica, Peru",-74.540474,-12.981804,0,2020-01-15
PEHUV090307,Peru,Huancavelica,Angaraes,Huanca-Huanca,District,3,HUV,604,PE-HUV,PER,PE,"Huanca-Huanca, Angaraes, Huancavelica, Peru",-74.626465,-12.9648,0,2020-01-15
PEHUV090308,Peru,Huancavelica,Angaraes,Huayllay Grande,District,3,HUV,604,PE-HUV,PER,PE,"Huayllay Grande, Angaraes, Huancavelica, Peru",-74.671082,-12.92357,0,2020-01-15
PEHUV090309,Peru,Huancavelica,Angaraes,Julcamarca,District,3,HUV,604,PE-HUV,PER,PE,"Julcamarca, Angaraes, Huancavelica, Peru",-74.430954,-13.012517,0,2020-01-15
PEHUV090310,Peru,Huancavelica,Angaraes,San Antonio De Antaparco,District,3,HUV,604,PE-HUV,PER,PE,"San Antonio De Antaparco, Angaraes, Huancavelica, Peru",-74.430664,-13.065521,0,2020-01-15
PEHUV090311,Peru,Huancavelica,Angaraes,Santo Tomas De Pata,District,3,HUV,604,PE-HUV,PER,PE,"Santo Tomas De Pata, Angaraes, Huancavelica, Peru",-74.471008,-13.143542,0,2020-01-15
PEHUV090312,Peru,Huancavelica,Angaraes,Secclla,District,3,HUV,604,PE-HUV,PER,PE,"Secclla, Angaraes, Huancavelica, Peru",-74.541519,-13.08084,0,2020-01-15
PEHUV090401,Peru,Huancavelica,Castrovirreyna,Castrovirreyna,District,3,HUV,604,PE-HUV,PER,PE,"Castrovirreyna, Castrovirreyna, Huancavelica, Peru",-75.291382,-13.153666,0,2020-01-15
PEHUV090402,Peru,Huancavelica,Castrovirreyna,Arma,District,3,HUV,604,PE-HUV,PER,PE,"Arma, Castrovirreyna, Huancavelica, Peru",-75.511147,-13.110485,0,2020-01-15
PEHUV090403,Peru,Huancavelica,Castrovirreyna,Aurahua,District,3,HUV,604,PE-HUV,PER,PE,"Aurahua, Castrovirreyna, Huancavelica, Peru",-75.442795,-12.956672,0,2020-01-15
PEHUV090404,Peru,Huancavelica,Castrovirreyna,Capillas,District,3,HUV,604,PE-HUV,PER,PE,"Capillas, Castrovirreyna, Huancavelica, Peru",-75.611053,-13.342453,0,2020-01-15
PEHUV090405,Peru,Huancavelica,Castrovirreyna,Chupamarca,District,3,HUV,604,PE-HUV,PER,PE,"Chupamarca, Castrovirreyna, Huancavelica, Peru",-75.529655,-12.894031,0,2020-01-15
PEHUV090406,Peru,Huancavelica,Castrovirreyna,Cocas,District,3,HUV,604,PE-HUV,PER,PE,"Cocas, Castrovirreyna, Huancavelica, Peru",-75.363091,-13.274171,0,2020-01-15
PEHUV090407,Peru,Huancavelica,Castrovirreyna,Huachos,District,3,HUV,604,PE-HUV,PER,PE,"Huachos, Castrovirreyna, Huancavelica, Peru",-75.483406,-13.214711,0,2020-01-15
PEHUV090408,Peru,Huancavelica,Castrovirreyna,Huamatambo,District,3,HUV,604,PE-HUV,PER,PE,"Huamatambo, Castrovirreyna, Huancavelica, Peru",-75.682503,-13.108947,0,2020-01-15
PEHUV090409,Peru,Huancavelica,Castrovirreyna,Mollepampa,District,3,HUV,604,PE-HUV,PER,PE,"Mollepampa, Castrovirreyna, Huancavelica, Peru",-75.431992,-13.291888,0,2020-01-15
PEHUV090410,Peru,Huancavelica,Castrovirreyna,San Juan,District,3,HUV,604,PE-HUV,PER,PE,"San Juan, Castrovirreyna, Huancavelica, Peru",-75.68824,-13.271952,0,2020-01-15
PEHUV090411,Peru,Huancavelica,Castrovirreyna,Santa Ana,District,3,HUV,604,PE-HUV,PER,PE,"Santa Ana, Castrovirreyna, Huancavelica, Peru",-75.13118,-13.088163,0,2020-01-15
PEHUV090412,Peru,Huancavelica,Castrovirreyna,Tantara,District,3,HUV,604,PE-HUV,PER,PE,"Tantara, Castrovirreyna, Huancavelica, Peru",-75.621361,-13.126559,0,2020-01-15
PEHUV090413,Peru,Huancavelica,Castrovirreyna,Ticrapo,District,3,HUV,604,PE-HUV,PER,PE,"Ticrapo, Castrovirreyna, Huancavelica, Peru",-75.409729,-13.418049,0,2020-01-15
PEHUV090501,Peru,Huancavelica,Churcampa,Churcampa,District,3,HUV,604,PE-HUV,PER,PE,"Churcampa, Churcampa, Huancavelica, Peru",-74.38488,-12.710491,0,2020-01-15
PEHUV090502,Peru,Huancavelica,Churcampa,Anco,District,3,HUV,604,PE-HUV,PER,PE,"Anco, Churcampa, Huancavelica, Peru",-74.563057,-12.643534,0,2020-01-15
PEHUV090503,Peru,Huancavelica,Churcampa,Chinchihuasi,District,3,HUV,604,PE-HUV,PER,PE,"Chinchihuasi, Churcampa, Huancavelica, Peru",-74.569946,-12.452268,0,2020-01-15
PEHUV090504,Peru,Huancavelica,Churcampa,El Carmen,District,3,HUV,604,PE-HUV,PER,PE,"El Carmen, Churcampa, Huancavelica, Peru",-74.497406,-12.71143,0,2020-01-15
PEHUV090505,Peru,Huancavelica,Churcampa,La Merced,District,3,HUV,604,PE-HUV,PER,PE,"La Merced, Churcampa, Huancavelica, Peru",-74.329788,-12.794894,0,2020-01-15
PEHUV090506,Peru,Huancavelica,Churcampa,Locroja,District,3,HUV,604,PE-HUV,PER,PE,"Locroja, Churcampa, Huancavelica, Peru",-74.45472,-12.717353,0,2020-01-15
PEHUV090507,Peru,Huancavelica,Churcampa,Paucarbamba,District,3,HUV,604,PE-HUV,PER,PE,"Paucarbamba, Churcampa, Huancavelica, Peru",-74.526184,-12.569153,0,2020-01-15
PEHUV090508,Peru,Huancavelica,Churcampa,San Miguel De Mayocc,District,3,HUV,604,PE-HUV,PER,PE,"San Miguel De Mayocc, Churcampa, Huancavelica, Peru",-74.410011,-12.787891,0,2020-01-15
PEHUV090509,Peru,Huancavelica,Churcampa,San Pedro De Coris,District,3,HUV,604,PE-HUV,PER,PE,"San Pedro De Coris, Churcampa, Huancavelica, Peru",-74.400238,-12.607344,0,2020-01-15
PEHUV090510,Peru,Huancavelica,Churcampa,Pachamarca,District,3,HUV,604,PE-HUV,PER,PE,"Pachamarca, Churcampa, Huancavelica, Peru",-74.460487,-12.505341,0,2020-01-15
PEHUV090511,Peru,Huancavelica,Churcampa,Cosme,District,3,HUV,604,PE-HUV,PER,PE,"Cosme, Churcampa, Huancavelica, Peru",-74.645241,-12.570512,0,2020-01-15
PEHUV090601,Peru,Huancavelica,Huaytara,Huaytara,District,3,HUV,604,PE-HUV,PER,PE,"Huaytara, Huaytara, Huancavelica, Peru",-75.392754,-13.653544,0,2020-01-15
PEHUV090602,Peru,Huancavelica,Huaytara,Ayavi,District,3,HUV,604,PE-HUV,PER,PE,"Ayavi, Huaytara, Huancavelica, Peru",-75.368263,-13.714585,0,2020-01-15
PEHUV090603,Peru,Huancavelica,Huaytara,Cordova,District,3,HUV,604,PE-HUV,PER,PE,"Cordova, Huaytara, Huancavelica, Peru",-75.15197,-14.011559,0,2020-01-15
PEHUV090604,Peru,Huancavelica,Huaytara,Huayacundo Arma,District,3,HUV,604,PE-HUV,PER,PE,"Huayacundo Arma, Huaytara, Huancavelica, Peru",-75.311745,-13.55488,0,2020-01-15
PEHUV090605,Peru,Huancavelica,Huaytara,Laramarca,District,3,HUV,604,PE-HUV,PER,PE,"Laramarca, Huaytara, Huancavelica, Peru",-75.057274,-13.906012,0,2020-01-15
PEHUV090606,Peru,Huancavelica,Huaytara,Ocoyo,District,3,HUV,604,PE-HUV,PER,PE,"Ocoyo, Huaytara, Huancavelica, Peru",-75.034805,-14.023295,0,2020-01-15
PEHUV090607,Peru,Huancavelica,Huaytara,Pilpichaca,District,3,HUV,604,PE-HUV,PER,PE,"Pilpichaca, Huaytara, Huancavelica, Peru",-74.946213,-13.409549,0,2020-01-15
PEHUV090608,Peru,Huancavelica,Huaytara,Querco,District,3,HUV,604,PE-HUV,PER,PE,"Querco, Huaytara, Huancavelica, Peru",-74.882721,-13.882866,0,2020-01-15
PEHUV090609,Peru,Huancavelica,Huaytara,Quito Arma,District,3,HUV,604,PE-HUV,PER,PE,"Quito Arma, Huaytara, Huancavelica, Peru",-75.406013,-13.538639,0,2020-01-15
PEHUV090610,Peru,Huancavelica,Huaytara,San Antonio De Cusicancha,District,3,HUV,604,PE-HUV,PER,PE,"San Antonio De Cusicancha, Huaytara, Huancavelica, Peru",-75.237679,-13.465418,0,2020-01-15
PEHUV090611,Peru,Huancavelica,Huaytara,San Francisco De Sangayaico,District,3,HUV,604,PE-HUV,PER,PE,"San Francisco De Sangayaico, Huaytara, Huancavelica, Peru",-75.280777,-13.781947,0,2020-01-15
PEHUV090612,Peru,Huancavelica,Huaytara,San Isidro,District,3,HUV,604,PE-HUV,PER,PE,"San Isidro, Huaytara, Huancavelica, Peru",-75.234436,-13.973559,0,2020-01-15
PEHUV090613,Peru,Huancavelica,Huaytara,Santiago De Chocorvos,District,3,HUV,604,PE-HUV,PER,PE,"Santiago De Chocorvos, Huaytara, Huancavelica, Peru",-75.214943,-13.813387,0,2020-01-15
PEHUV090614,Peru,Huancavelica,Huaytara,Santiago De Quirahuara,District,3,HUV,604,PE-HUV,PER,PE,"Santiago De Quirahuara, Huaytara, Huancavelica, Peru",-74.892273,-14.055397,0,2020-01-15
PEHUV090615,Peru,Huancavelica,Huaytara,Santo Domingo De Capillas,District,3,HUV,604,PE-HUV,PER,PE,"Santo Domingo De Capillas, Huaytara, Huancavelica, Peru",-75.183815,-13.671229,0,2020-01-15
PEHUV090616,Peru,Huancavelica,Huaytara,Tambo,District,3,HUV,604,PE-HUV,PER,PE,"Tambo, Huaytara, Huancavelica, Peru",-75.176262,-13.589717,0,2020-01-15
PEHUV090701,Peru,Huancavelica,Tayacaja,Pampas,District,3,HUV,604,PE-HUV,PER,PE,"Pampas, Tayacaja, Huancavelica, Peru",-74.8517,-12.451341,0,2020-01-15
PEHUV090702,Peru,Huancavelica,Tayacaja,Acostambo,District,3,HUV,604,PE-HUV,PER,PE,"Acostambo, Tayacaja, Huancavelica, Peru",-75.011757,-12.412682,0,2020-01-15
PEHUV090703,Peru,Huancavelica,Tayacaja,Acraquia,District,3,HUV,604,PE-HUV,PER,PE,"Acraquia, Tayacaja, Huancavelica, Peru",-74.93927,-12.39638,0,2020-01-15
PEHUV090704,Peru,Huancavelica,Tayacaja,Ahuaycha,District,3,HUV,604,PE-HUV,PER,PE,"Ahuaycha, Tayacaja, Huancavelica, Peru",-74.906166,-12.444174,0,2020-01-15
PEHUV090705,Peru,Huancavelica,Tayacaja,Colcabamba,District,3,HUV,604,PE-HUV,PER,PE,"Colcabamba, Tayacaja, Huancavelica, Peru",-74.700447,-12.385097,0,2020-01-15
PEHUV090706,Peru,Huancavelica,Tayacaja,Daniel Hernandez,District,3,HUV,604,PE-HUV,PER,PE,"Daniel Hernandez, Tayacaja, Huancavelica, Peru",-74.833664,-12.345336,0,2020-01-15
PEHUV090707,Peru,Huancavelica,Tayacaja,Huachocolpa,District,3,HUV,604,PE-HUV,PER,PE,"Huachocolpa, Tayacaja, Huancavelica, Peru",-74.54583,-12.056674,0,2020-01-15
PEHUV090709,Peru,Huancavelica,Tayacaja,Huaribamba,District,3,HUV,604,PE-HUV,PER,PE,"Huaribamba, Tayacaja, Huancavelica, Peru",-74.908913,-12.26209,0,2020-01-15
PEHUV090710,Peru,Huancavelica,Tayacaja,Nahuimpuquio,District,3,HUV,604,PE-HUV,PER,PE,"Nahuimpuquio, Tayacaja, Huancavelica, Peru",-75.091103,-12.329186,0,2020-01-15
PEHUV090711,Peru,Huancavelica,Tayacaja,Pazos,District,3,HUV,604,PE-HUV,PER,PE,"Pazos, Tayacaja, Huancavelica, Peru",-75.026283,-12.221653,0,2020-01-15
PEHUV090713,Peru,Huancavelica,Tayacaja,Quishuar,District,3,HUV,604,PE-HUV,PER,PE,"Quishuar, Tayacaja, Huancavelica, Peru",-74.76722,-12.249766,0,2020-01-15
PEHUV090714,Peru,Huancavelica,Tayacaja,Salcabamba,District,3,HUV,604,PE-HUV,PER,PE,"Salcabamba, Tayacaja, Huancavelica, Peru",-74.783234,-12.194917,0,2020-01-15
PEHUV090715,Peru,Huancavelica,Tayacaja,Salcahuasi,District,3,HUV,604,PE-HUV,PER,PE,"Salcahuasi, Tayacaja, Huancavelica, Peru",-74.751442,-12.106508,0,2020-01-15
PEHUV090716,Peru,Huancavelica,Tayacaja,San Marcos De Rocchac,District,3,HUV,604,PE-HUV,PER,PE,"San Marcos De Rocchac, Tayacaja, Huancavelica, Peru",-74.948875,-12.079238,0,2020-01-15
PEHUV090717,Peru,Huancavelica,Tayacaja,Surcubamba,District,3,HUV,604,PE-HUV,PER,PE,"Surcubamba, Tayacaja, Huancavelica, Peru",-74.65239,-12.15076,0,2020-01-15
PEHUV090718,Peru,Huancavelica,Tayacaja,Tintay Puncu,District,3,HUV,604,PE-HUV,PER,PE,"Tintay Puncu, Tayacaja, Huancavelica, Peru",-74.503983,-12.177137,0,2020-01-15
PEHUV090719,Peru,Huancavelica,Tayacaja,Quichuas,District,3,HUV,604,PE-HUV,PER,PE,"Quichuas, Tayacaja, Huancavelica, Peru",-74.727402,-12.467794,0,2020-01-15
PEHUV090720,Peru,Huancavelica,Tayacaja,Andaymarca,District,3,HUV,604,PE-HUV,PER,PE,"Andaymarca, Tayacaja, Huancavelica, Peru",-74.632736,-12.298542,0,2020-01-15
PEHUV090721,Peru,Huancavelica,Tayacaja,Roble,District,3,HUV,604,PE-HUV,PER,PE,"Roble, Tayacaja, Huancavelica, Peru",-74.457863,-12.236029,0,2020-01-15
PEHUV090722,Peru,Huancavelica,Tayacaja,Pichos,District,3,HUV,604,PE-HUV,PER,PE,"Pichos, Tayacaja, Huancavelica, Peru",-74.933365,-12.181438,0,2020-01-15
PEHUV090723,Peru,Huancavelica,Tayacaja,Santiago De Tucuma,District,3,HUV,604,PE-HUV,PER,PE,"Santiago De Tucuma, Tayacaja, Huancavelica, Peru",-74.886955,-12.317567,0,2020-01-15
PEICA110101,Peru,Ica,Ica,Ica,District,3,ICA,604,PE-ICA,PER,PE,"Ica, Ica, Ica, Peru",-75.906654,-14.213857,0,2020-01-15
PEICA110102,Peru,Ica,Ica,La Tinguina,District,3,ICA,604,PE-ICA,PER,PE,"La Tinguina, Ica, Ica, Peru",-75.673477,-14.010784,0,2020-01-15
PEICA110103,Peru,Ica,Ica,Los Aquijes,District,3,ICA,604,PE-ICA,PER,PE,"Los Aquijes, Ica, Ica, Peru",-75.64061,-14.074032,0,2020-01-15
PEICA110104,Peru,Ica,Ica,Ocucaje,District,3,ICA,604,PE-ICA,PER,PE,"Ocucaje, Ica, Ica, Peru",-75.780754,-14.484107,0,2020-01-15
PEICA110105,Peru,Ica,Ica,Pachacutec,District,3,ICA,604,PE-ICA,PER,PE,"Pachacutec, Ica, Ica, Peru",-75.651665,-14.160411,0,2020-01-15
PEICA110106,Peru,Ica,Ica,Parcona,District,3,ICA,604,PE-ICA,PER,PE,"Parcona, Ica, Ica, Peru",-75.700447,-14.056867,0,2020-01-15
PEICA110107,Peru,Ica,Ica,Pueblo Nuevo,District,3,ICA,604,PE-ICA,PER,PE,"Pueblo Nuevo, Ica, Ica, Peru",-75.675812,-14.124514,0,2020-01-15
PEICA110108,Peru,Ica,Ica,Salas,District,3,ICA,604,PE-ICA,PER,PE,"Salas, Ica, Ica, Peru",-75.875778,-13.921761,0,2020-01-15
